id;tit;u1;sty;cou;lan;btr
97404;181.FM - Sensual World;http://www.181.fm/stream/pls/181-sensual.pls;easy listening,waynesboro;United States of America;English;128
97396;181.FM - Smooth AC;http://www.181.fm/stream/pls/181-smoothac.pls;easy listening,waynesboro;United States of America;English;128
97368;181.FM - Soul;http://www.181.fm/stream/pls/181-soul.pls;soul,waynesboro;United States of America;English;128
97372;181.FM - Star 90's;http://www.181.fm/stream/pls/181-star90s.pls;1990s,90s,waynesboro;United States of America;English;128
97369;181.FM - Super 70s;http://www.181.fm/stream/pls/181-70s.pls;1970s,70s,waynesboro;United States of America;English;128
97402;181.FM - Techno Club;http://www.181.fm/stream/pls/181-technoclub.pls;techno,waynesboro;United States of America;English;128
97406;181.FM - The Ball;http://www.181.fm/stream/pls/181-ball.pls;disco,waynesboro;United States of America;English;128
97386;181.FM - The Beat (HipHop/R&B);http://www.181.fm/stream/pls/181-beat.pls;urban,hiphop,rnb,waynesboro;United States of America;English;128
97388;181.FM - The Box (Urban);http://www.181.fm/stream/pls/181-thebox.pls;urban,waynesboro;United States of America;English;128
97390;181.FM - The Breeze;http://www.181.fm/stream/pls/181-breeze.pls;easy listening,waynesboro;United States of America;English;128
97383;181.FM - The Buzz (Alt. Rock);http://www.181.fm/stream/pls/181-buzz.pls;alternative rock,waynesboro;United States of America;English;128
90674;181.FM - The Eagle (Classic);http://www.181.fm/stream/pls/181-eagle.pls;classic rock,waynesboro;United States of America;English;128
92205;181.FM - The Heart (Love Songs);http://www.181.fm/stream/pls/181-heart.pls;love songs,waynesboro;United States of America;English;128
90799;181.FM - The Mix;http://www.181.fm/stream/pls/181-themix.pls;pop,classic hits,waynesboro;United States of America;English;128
97380;181.FM - The Office;http://www.181.fm/stream/pls/181-office.pls;pop,waynesboro;United States of America;English;128
97381;181.FM - The Point;http://www.181.fm/stream/pls/181-thepoint.pls;pop,rock,waynesboro;United States of America;English;128
95850;181.FM - The Rock! (HardRock);http://www.181.fm/stream/pls/181-hardrock.pls;hard rock,waynesboro;United States of America;English;128
97379;181.FM - The Vibe of Vegas;http://www.181.fm/stream/pls/181-vibe.pls;dance,pop,waynesboro;United States of America;English;128
97408;181.FM - Trance Jazz;http://www.181.fm/stream/pls/181-trancejazz.pls;chill,jazz,trance,waynesboro;United States of America;English;128
97405;181.FM - Trinity HipHop;http://www.181.fm/stream/pls/181-trinity.pls;hiphop,waynesboro;United States of America;English;128
89657;181.FM - True Blues;http://www.181.fm/stream/pls/181-blues.pls;blues,waynesboro;United States of America;English;128
97387;181.FM - True R&B;http://www.181.fm/stream/pls/181-rnb.pls;urban,rnb,waynesboro;United States of America;English;128
97378;181.FM - UK top 40;http://www.181.fm/stream/pls/181-uktop40.pls;pop,top 40,waynesboro;United States of America;English;128
97393;181.FM - US 181;http://www.181.fm/stream/pls/181-us181.pls;country,waynesboro;United States of America;English;128
97398;181.FM - Vocal Jazz;http://www.181.fm/stream/pls/181-vocals.pls;jazz,vocal jazz,waynesboro;United States of America;English;128
89081;1952rebelsradio;http://laut.fm/1952rebelsradio;1950s,1960s,rock'n'roll,rockabilly;Germany;English, German;0
95464;1980s.FM;"http://hi5.1980s.fm/;stream.mp3";richmond,1980s,80s,classic hits,classic rock;United States of America;English;128
97591;1A 2000er Hits;http://stream.1a-webradio.de/saw-2000er/mp3-128/radio-browser-1A/stream.mp3;;Germany;German;128
97594;1A 70er Hits;http://stream.1a-webradio.de/saw-70er/mp3-128/radio-browser-1A/stream.mp3;;Germany;German;128
97593;1A 80er Hits;http://stream.1a-webradio.de/saw-80er/mp3-128/radio-browser-1A/stream.mp3;;Germany;German;128
97592;1A 90er Hits;http://stream.1a-webradio.de/saw-90er/mp3-128/radio-browser-1A/stream.mp3;;Germany;German;128
97597;1A Deutsche Hits;http://stream.1a-webradio.de/saw-deutsch/mp3-128/radio-browser-1A/stream.mp3;;Germany;German;160
97596;1A Modern Rock;http://stream.1a-webradio.de/saw-mrock/mp3-128/radio-browser-1A/stream.mp3;;Germany;German;128
97590;1A Neuheiten;http://stream.1a-webradio.de/saw-neuheiten/mp3-128/radio-browser-1A/stream.mp3;;Germany;German;128
97598;1A Party Hits;http://stream.1a-webradio.de/saw-party/mp3-128/radio-browser-1A/stream.mp3;;Germany;German;128
97595;1A Rock Songs;http://stream.1a-webradio.de/saw-rock/mp3-128/radio-browser-1A/stream.mp3;;Germany;German;128
93488;1FM 103.5 Windhoek;http://197.234.80.70:8000/stream;windhoek,news,pop;Namibia;English, Afrikaans;64
92607;1FM Molde;http://5.153.107.45:2016/high.aac;;Norway;Norwegian;128
89467;1jazz.ru - Bass Jazz;http://radio.1jazz.ru:8060/radio;bass jazz,jazz;Russia;Russian;192
94709;1jazz.ru - Bebop;http://radio.1jazz.ru:8070/radio;bebop,jazz;Russia;Russian;192
94730;1jazz.ru - Blues;http://radio.1jazz.ru:8090/radio;blues;Russia;Russian;192
94729;1jazz.ru - Blues Rock;http://radio.1jazz.ru:8010/radio;blues rock,blues;Russia;Russian;192
94711;1jazz.ru - Bossa Nova;http://radio.1jazz.ru:8100/radio;bossa nova,jazz;Russia;Russian;192
89294;1jazz.ru - Classic Jazz;http://radio.1jazz.ru:8110/radio;classic jazz,jazz;Russia;Russian;192
89468;1jazz.ru - Contemporary Vocals;http://radio.1jazz.ru:8120/radio;jazz vocal,jazz;Russia;Russian;192
94704;1jazz.ru - Cool Jazz;http://radio.1jazz.ru:8130/radio;cool jazz,jazz;Russia;Russian;192
94699;1jazz.ru - Current Jazz;http://radio.1jazz.ru:8140/radio;current jazz,jazz;Russia;Russian;192
94697;1jazz.ru - Flamenco Jazz;http://radio.1jazz.ru:8340/radio;flamenco jazz,flamenco,jazz;Russia;Russian;192
94698;1jazz.ru - Fusion Lounge;http://radio.1jazz.ru:8040/radio;fusion lounge,lounge,fusion,jazz;Russia;Russian;192
94708;1jazz.ru - Guitar Jazz;http://radio.1jazz.ru:8150/radio;guitar jazz,jazz;Russia;Russian;192
90081;1jazz.ru - Gypsy Jazz;http://radio.1jazz.ru:8160/radio;gypsy jazz,jazz;Russia;;192
94710;1jazz.ru - Hard Bop;http://radio.1jazz.ru:8170/radio;bebop,jazz;Russia;Russian;192
94695;1jazz.ru - Jazz Ballads;http://radio.1jazz.ru:8320/radio;jazz ballads,jazz;Russia;Russian;192
89530;1jazz.ru - Jazz Radio;http://radio.1jazz.ru:8000/radio;jazz;Russia;;192
91117;1jazz.ru - Jazz Rock & Fusion;http://radio.1jazz.ru:8040/radio;rock,fusion,jazz;Russia;;192
94721;1jazz.ru - Latin Jazz;http://radio.1jazz.ru:8180/radio;latin jazz,jazz;Russia;Russian;192
94705;1jazz.ru - Mellow Jazz;http://radio.1jazz.ru:8190/radio;mellow jazz,jazz;Russia;Russian;192
94731;1jazz.ru - Mellow Smooth Jazz;http://radio.1jazz.ru:8050/radio;mellow jazz,smooth jazz,jazz;Russia;Russian;192
89469;1jazz.ru - Piano Jazz;http://radio.1jazz.ru:8200/radio;piano jazz,piano,jazz;Russia;Russian;192
89291;1jazz.ru - Piano Trios;http://radio.1jazz.ru:8210/radio;jazz piano,piano,jazz;Russia;;192
94703;1jazz.ru - Saxophone Jazz;http://radio.1jazz.ru:8220/radio;saxophone jazz,jazz;Russia;Russian;192
89470;1jazz.ru - Sinatra Style;http://radio.1jazz.ru:8230/radio;jazz vocal standards,jazz vocal,sinatra,jazz;Russia;;192
94701;1jazz.ru - Smooth Jazz;http://radio.1jazz.ru:8240/radio;smooth jazz,jazz;Russia;Russian;192
94706;1jazz.ru - Smooth Lounge;http://radio.1jazz.ru:8030/radio;smooth lounge,lounge,jazz;Russia;Russian;192
94720;1jazz.ru - Smooth Uptempo;http://radio.1jazz.ru:8250/radio;smooth jazz,jazz;Russia;Russian;192
94712;1jazz.ru - Smooth Vocals;http://radio.1jazz.ru:8260/radio;smooth vocals,vocal jazz,smooth jazz,jazz;Russia;Russian;192
91118;1jazz.ru - Soul & Funk;http://s07.radio-tochka.com:6445/listen.pls;jazz,funk,soul;Russia;Russian;192
94707;1jazz.ru - Straight-Ahead;http://radio.1jazz.ru:8270/radio;jazz;Russia;Russian;192
91116;1jazz.ru - Swing & Big Band;http://radio.1jazz.ru:8000/radio;swing,big band,jazz;Russia;Russian;192
94702;1jazz.ru - Trumpet Jazz;http://radio.1jazz.ru:8290/radio;trumpet jazz,jazz;Russia;Russian;192
89472;1jazz.ru - Vibraphone Jazz;http://radio.1jazz.ru:8300/radio;vibraphone,jazz;Russia;Russian;192
89293;1jazz.ru - Vocal Legends;http://radio.1jazz.ru:8310/radio;vocal jazz,jazz;Russia;;192
87664;1MORE Dance;http://stream.1more.fr/1more-dance-128.mp3;dance;France;French;128
87635;1MORE Electro Deep;http://stream.1more.fr/1more-electrodeep-128.mp3;electro;France;French;128
89991;1MORE French;http://stream.1more.fr/1more-french-128.mp3;classic hits,local music;France;French;128
89990;1MORE Gold;http://stream.1more.fr/1more-gold-128.mp3;top 40,goldies;France;French;128
89988;1MORE Pop Rock;http://stream.1more.fr/1more-poprock-128.mp3;alternative rock,rock,pop;France;French;128
89989;1MORE Tropical;http://stream.1more.fr/1more-tropical-128.mp3;kompa,dancehall,zouk,tropical;France;French;128
89992;1MORE Urban;http://stream.1more.fr/1more-urban-128.mp3;rnb,rap,hiphop,urban;France;French;128
45770;1WAY FM;"http://s2.viastreaming.net:6165/;stream/1";christian;Australia;;64
93787;2000 FM - Alternative Rock;http://bigrradio.cdnstream1.com/5101_128;alternative rock;United States of America;English;128
93792;2000 FM - Chillin;http://bigrradio.cdnstream1.com/5102_128;chill;United States of America;English;128
93791;2000 FM - Country;http://bigrradio.cdnstream1.com/5103_128;country;United States of America;English;128
93788;2000 FM - Hard Rock;http://bigrradio.cdnstream1.com/5104_128;hard rock;United States of America;English;128
93789;2000 FM - RnB & Hip-Hop;http://bigrradio.cdnstream1.com/5105_128;rnb,hiphop;United States of America;English;128
93790;2000 FM - Top 40;http://bigrradio.cdnstream1.com/5106_128;top 40;United States of America;English;128
89265;2000s RnB;http://listen.radionomy.com/2000s-rnb;2000s,RnB;United States of America;English;128
95605;"24-7 ""Reggae""";"http://www.24-7nicheradio.com:8020/;stream.mp3";reggae;United Kingdom;English;128
95595;24-7 Decades;"http://www.24-7nicheradio.com:8004/;stream.mp3";60s,70s,80s,90s,00s;United Kingdom;English;128
95604;24-7 Disco;"http://www.24-7nicheradio.com:8018/;stream.mp3";disco,dance;United Kingdom;English;128
95599;24-7 Dreamboat And Petticoats;"http://www.24-7nicheradio.com:8000/;stream.mp3";oldies,50s,60s;United Kingdom;English;128
95608;24-7 HOT Country;"http://www.24-7nicheradio.com:8030/;stream.mp3";country;United Kingdom;English;128
95602;24-7 Just Rock;"http://www.24-7nicheradio.com:8014/;stream.mp3";hard rock;United Kingdom;English;128
95600;24-7 Legends;"http://www.24-7nicheradio.com:8012/;stream.mp3";classic rock,folk rock;United Kingdom;English;128
95603;24-7 Legends Classic Rock;"http://www.24-7nicheradio.com:8016/;stream.mp3";classic rock;United Kingdom;English;128
95598;24-7 Motown;"http://www.24-7nicheradio.com:8002/;stream.mp3";motown;United Kingdom;English;128
88695;24-7 Northern Soul;"http://www.24-7nicheradio.com:8026/;stream.mp3";soul;United Kingdom;English;128
95607;24-7 Pop Party;"http://www.24-7nicheradio.com:8028/;stream.mp3";pop,2000s,00s;United Kingdom;English;128
95601;24-7 Psychedelic Rock;"http://www.24-7nicheradio.com:8010/;stream.mp3";psychedelic rock;United Kingdom;English;128
95596;24-7 Rock 'N' Roll;"http://www.24-7nicheradio.com:8006/;stream.mp3";rock'n'roll;United Kingdom;English;128
95597;24-7 Romance;"http://www.24-7nicheradio.com:8008/;stream.mp3";love songs;United Kingdom;English;128
95606;24-7 Serene;"http://www.24-7nicheradio.com:8022/;stream.mp3";easy listening;United Kingdom;English;128
97181;24/7 Arvanitis 88.6;http://netradio.live24.gr/886athens;talk;Greece;Greek;128
86716;24/7 Bach;http://cast3.servcast.net:2199/tunein/-stream/globalbach1.pls;blue bell,baroque,classical;United States of America;English;64
89687;24/7 Tamil Christian Radio;http://listen.shoutcast.com/24-7tamilchristianradio.m3u;Christian,Tamil;India;Tamil;0
87419;24syv;http://streaming.radio24syv.dk/pls/24syv_64_IR.pls;sport,news,culture;Denmark;Danish;96
45771;2CA;http://37.59.32.115/proxy/radio2ca?mp=/stream2ca.mp3;Oldies;Australia;;64
95755;2CH;http://shoutcast.2gb.com/2ch;Oldies,Easy listening;Australia;English;40
96626;2dayFM 104.0 Suva;http://icast3.streamcom.net:8000/A_2day.aac;suva,top 40,pop;Fiji;English;24
96823;"2FBI ""FBi Radio"" 94.5 FM Sydney, NSW";http://fbiradio.myradio.click:8000/stream;sydney,eclectic;Australia;English;128
45792;2GB 873 AM Sydney, NSW;"http://shoutcast.2gb.com/2gb;";News,Talk;Australia;English;40
45798;2MCE 92.3 FM Bathurst, NSW;http://apww12.csumain.csu.edu.au:80/live/2mce.stream/playlist.m3u8;community radio,bathurst,university;Australia;English;0
45799;2MCR;http://2mcr1003fm.serverroom.us:4588;Community radio;Australia;English;96
45801;"2MFM ""Muslim Community Radio"" 92.1 FM Sydney, NSW";http://www.2mfm.org.au:8000/live;talk,religion;Australia;Arabic, English;40
45802;2MM;"http://198.74.51.37:8265/;?type=mp3";Greek programming;Australia;;73
97495;2NUR 103.7 FM Newcastle, NSW;http://broadcaster1.newcastle.edu.au:8000/live;easy listening,community radio,newcastle;Australia;English;56
45807;2RDJ;http://64.85.167.180:8000/listen.pls;Community radio;Australia;English;64
45830;2RES Eastside FM 89.7 Paddington, NSW;http://eastsidestreamer.myradio.click:8000/stream;paddington,Community radio,Jazz;Australia;;128
96789;2ROCK;http://listen.radionomy.com/2rock;rock & roll,rock,classic rock,hard rock;Germany;German;128
45809;2SER 107.3 FM Sydney, NSW;http://stream.2ser.com:8080/broadwave.mp3?kbps=128;adult album alternative,college radio;Australia;English;0
88113;"2SM ""Super Network"" 1269 Pyrmont, NSW";http://67.228.150.184:7100/;talk,news;Australia;English;32
94440;2town Radio;http://streaming.radio.co:80/sd9d980ff0/listen;;Denmark;Danish;192
45837;2VTR 89.9 Hawkesbury Radio;http://streaming.softcast.com.au:8004/listen.pls;community radio;Australia;English;32
87553;3ABN Radio;http://war.str3am.com:7180/live;children,christian;United States of America;English;75
96321;"3AK ""SEN Sports"" 1116 AM Melbourne, VIC";http://mp3.sen.com.au/;talk,sport;Australia;English;0
96064;3AW 693 AM Melbourne, VIC;http://shout01.stream.hostworks.com.au/3aw;talk,news;Australia;English;56
46011;3CR;http://freezone.iinet.net.au/include/radio/playlists/3cr-community-radio-low.pls;progressive,alternative,Melbourne,Community radio;Australia;English;64
92130;3FM;http://tx.sharp-stream.com/icecast.php?i=3fmhigh.mp3;;Isle of Man;English;128
46040;"3JOY ""JOY"" 94.9 FM Melbourne, VIC";http://audio.joy.org.au/proxy/joy949?mp=/live;melbourne,LGBTIQA*,queer,trans,bisexual,lesbian,gay;Australia;English;256
46013;"3KND ""Kool & Deadly"" 1503 Melbourne, VIC";http://public-radio1.internode.on.net:8002/75;indigenous music,community radio;Australia;English;64
46017;3MBS - Fine Music Melbourne - FM;http://eno.emit.com:8000/3mbs_live_64.aacp;Classical;Australia;English;64
46014;3MDR;http://eno.emit.com:8000/3mdr_live_64.aacp;Community radio;Australia;English;64
46019;3PBS;http://www.pbsfm.org.au/Public/ASX/3pbsfm.asx;Variety,community radio;Australia;;64
46021;"3RRR ""Triple R"" 102.7 FM Melbourne, VIC";http://media.on.net/radio/114.m3u;indie,community radio;Australia;English;128
46022;3SER;"http://198.105.220.12:9853/;stream.mp3";community radio;Australia;;96
97493;"3SSR FM ""Swinburne Student Radio"" Hawthorn, VIC";http://moon.wavestreamer.com:6254/stream.mp3;student radio;Australia;English;128
96882;"3UZ ""RSN Racing & Sport"" 927 AM Melbourne, VIC";http://rsnshout.dyn.rsn.net.au:8000/rsn;talk,sport,racing;Australia;English;33
92836;3WK Underground;http://3wk.purestream.net/3wk-u-mp3-hi;;;;128
97695;3zzz 92.3 Melbourne Ethnic Community Radio;http://right-click.com.au/rcPlayer2/p.php?c=3zzz&t=pls;community radio,ethnic programming;Australia;Multilingual;64
89306;40up radio;http://radio.40up.nl/40up1;rock,blues;Netherlands;Dutch;192
97151;45Tours;http://listen.radionomy.com/45tours.m3u;G'N'M,oldies,60s,70s,french pop;France;English;128
96803;474theMiX;http://192.240.102.133:9330/stream;60s,70s,80s,90s,classic rock,00s,alternative rock;Canada;English;128
86006;47FM;http://mediam.streamakaci.com/47fm.mp3;;France;French;128
45348;48 FM;http://stream.tryphon.eu:8000/48FM.mp3;alternative,Regional;Belgium;French;224
88540;48fm;http://stream.franclr.fr:8000/48fmmende;;France;French;192
45923;"4AAA  ""98.9FM"" Brisbane, QLD";http://s7.viastreaming.net:8305/listen.pls;brisbane,Country,Indigenous music;Australia;;56
96425;"4BCR ""Coral Coast Radio"" 94.7 FM Bundaberg South, QLD";http://165.228.147.198:88/broadwave.mp3;bundaberg south,community radio;Australia;English;0
45956;4BI Switch 1197 Brisbane, QLD (128 kbps MP3);http://us.switch.fm:9462;website down 2017-05-13,brisbane,community radio,youth,top 40,dance;Australia;English;128
45955;4BI Switch 1197 Brisbane, QLD (32 kbps AAC);http://dr.switch.fm:8000;website down 2017-05-13,brisbane,community radio,youth,top 40,dance;Australia;English;32
86252;4duk;http://radio.4duk.ru/4duk128.mp3;chipple,weird,humor,lounge;Russia;Russian;128
87114;4EB FM;"http://stream.4eb.org.au:8000/;stream.mp3";community radio,brisbane,international,multicultural,ethnic programming;Australia;Various;64
94217;4funOldenzaal;http://streaming.radionomy.com/4funOldenzaal;Dutch,germany,oldies,pop,polka;Netherlands;Dutch;128
95089;4th Room Radio;http://85.214.210.12:9500/;minimal,deep house,tech house,techno,electronic;Germany;English, German;128
45957;"4TTT 103.9 ""Triple T"" Townsville, QLD";http://101.178.249.86:7000/TripleTFM;townsville,Community radio;Australia;English;64
45349;4U Classic Rock;http://str4uice.streamakaci.com/4uclassicrock.mp3;;France;;128
